concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"64,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"92,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"75,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"86,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"58,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"42,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"82,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"83,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"65,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Moto,Moto,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 2 eixos,Comercial,"168,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 2 eixos,Comercial,"178,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"211,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"167,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"167,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"237,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"155,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"155,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"141,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"104,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"88,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"88,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"260,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"212,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 7 eixos,Comercial,"116,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 7 eixos,Comercial,"140,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 9 eixos,Comercial,"136,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Comercial 9 eixos,Comercial,"121,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 2 eixos,Passeio,"776,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"6,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 3 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P10 PERDIZES,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
